"Year","Month","Region","Country","Visitors"
"2014","Mar","Asia","Hong Kong",43218
"2014","Apr","Asia","Hong Kong",69675
"2014","May","Asia","Hong Kong",47859
"2014","Jun","Asia","Hong Kong",47182
"2014","Jul","Asia","Hong Kong",80808
"2014","Aug","Asia","Hong Kong",87173
"2014","Sep","Asia","Hong Kong",39931
"2014","Oct","Asia","Hong Kong",40146
"2014","Nov","Asia","Hong Kong",39019
"2014","Dec","Asia","Hong Kong",45669
"2015","Jan","Asia","Hong Kong",34012
"2015","Feb","Asia","Hong Kong",46985
"2015","Mar","Asia","Hong Kong",41803
"2015","Apr","Asia","Hong Kong",58958
"2015","May","Asia","Hong Kong",45741
"2015","Jun","Asia","Hong Kong",45401
"1978","Jan","Asia","China, People's Republic Of",56
"1978","Feb","Asia","China, People's Republic Of",7
"1978","Mar","Asia","China, People's Republic Of",55
"1978","Apr","Asia","China, People's Republic Of",11
"1978","May","Asia","China, People's Republic Of",3
"1978","Jun","Asia","China, People's Republic Of",1
"1978","Jul","Asia","China, People's Republic Of",11
"1978","Aug","Asia","China, People's Republic Of",6
"1978","Sep","Asia","China, People's Republic Of",4
"1978","Oct","Asia","China, People's Republic Of",17
"1978","Nov","Asia","China, People's Republic Of",81
"1978","Dec","Asia","China, People's Republic Of",13
"1979","Jan","Asia","China, People's Republic Of",100
"1979","Feb","Asia","China, People's Republic Of",6
"1979","Mar","Asia","China, People's Republic Of",13
"1979","Apr","Asia","China, People's Republic Of",7
"1979","May","Asia","China, People's Republic Of",3
"1979","Jun","Asia","China, People's Republic Of",13
"1979","Jul","Asia","China, People's Republic Of",40
"1979","Aug","Asia","China, People's Republic Of",21
"1979","Sep","Asia","China, People's Republic Of",14
"1979","Oct","Asia","China, People's Republic Of",42
"1979","Nov","Asia","China, People's Republic Of",75
"1979","Dec","Asia","China, People's Republic Of",32
"1980","Jan","Asia","China, People's Republic Of",42
"1980","Feb","Asia","China, People's Republic Of",81
"1980","Mar","Asia","China, People's Republic Of",69
"1980","Apr","Asia","China, People's Republic Of",73
"1980","May","Asia","China, People's Republic Of",52
"1980","Jun","Asia","China, People's Republic Of",21
"1980","Jul","Asia","China, People's Republic Of",36
"1980","Aug","Asia","China, People's Republic Of",42
"1980","Sep","Asia","China, People's Republic Of",45
"1980","Oct","Asia","China, People's Republic Of",47
"1980","Nov","Asia","China, People's Republic Of",41
"1980","Dec","Asia","China, People's Republic Of",90
"1981","Jan","Asia","China, People's Republic Of",49
"1981","Feb","Asia","China, People's Republic Of",42
"1981","Mar","Asia","China, People's Republic Of",47
"1981","Apr","Asia","China, People's Republic Of",72
"1981","May","Asia","China, People's Republic Of",61
"1981","Jun","Asia","China, People's Republic Of",46
"1981","Jul","Asia","China, People's Republic Of",16
"1981","Aug","Asia","China, People's Republic Of",78
"1981","Sep","Asia","China, People's Republic Of",34
"1981","Oct","Asia","China, People's Republic Of",67
"1981","Nov","Asia","China, People's Republic Of",112
"1981","Dec","Asia","China, People's Republic Of",106
"1982","Jan","Asia","China, People's Republic Of",168
"1982","Feb","Asia","China, People's Republic Of",72
"1982","Mar","Asia","China, People's Republic Of",46
"1982","Apr","Asia","China, People's Republic Of",34
"1982","May","Asia","China, People's Republic Of",49
"1982","Jun","Asia","China, People's Republic Of",89
"1982","Jul","Asia","China, People's Republic Of",67
"1982","Aug","Asia","China, People's Republic Of",73
"1982","Sep","Asia","China, People's Republic Of",219
"1982","Oct","Asia","China, People's Republic Of",176
"1982","Nov","Asia","China, People's Republic Of",104
"1982","Dec","Asia","China, People's Republic Of",179
"1983","Jan","Asia","China, People's Republic Of",201
"1983","Feb","Asia","China, People's Republic Of",94
"1983","Mar","Asia","China, People's Republic Of",186
"1983","Apr","Asia","China, People's Republic Of",183
"1983","May","Asia","China, People's Republic Of",205
"1983","Jun","Asia","China, People's Republic Of",206
"1983","Jul","Asia","China, People's Republic Of",322
"1983","Aug","Asia","China, People's Republic Of",350
"1983","Sep","Asia","China, People's Republic Of",236
"1983","Oct","Asia","China, People's Republic Of",248
"1983","Nov","Asia","China, People's Republic Of",264
"1983","Dec","Asia","China, People's Republic Of",376
"1984","Jan","Asia","China, People's Republic Of",342
"1984","Feb","Asia","China, People's Republic Of",287
"1984","Mar","Asia","China, People's Republic Of",253
"1984","Apr","Asia","China, People's Republic Of",287
"1984","May","Asia","China, People's Republic Of",337
"1984","Jun","Asia","China, People's Republic Of",408
"1984","Jul","Asia","China, People's Republic Of",377
"1984","Aug","Asia","China, People's Republic Of",412
"1984","Sep","Asia","China, People's Republic Of",587
"1984","Oct","Asia","China, People's Republic Of",460
"1984","Nov","Asia","China, People's Republic Of",526
"1984","Dec","Asia","China, People's Republic Of",670
"1985","Jan","Asia","China, People's Republic Of",670
"1985","Feb","Asia","China, People's Republic Of",504
"1985","Mar","Asia","China, People's Republic Of",698
"1985","Apr","Asia","China, People's Republic Of",485
"1985","May","Asia","China, People's Republic Of",727
"1985","Jun","Asia","China, People's Republic Of",719
"1985","Jul","Asia","China, People's Republic Of",977
"1985","Aug","Asia","China, People's Republic Of",800
"1985","Sep","Asia","China, People's Republic Of",769
"1985","Oct","Asia","China, People's Republic Of",859
"1985","Nov","Asia","China, People's Republic Of",873
"1985","Dec","Asia","China, People's Republic Of",919
"1986","Jan","Asia","China, People's Republic Of",991
"1986","Feb","Asia","China, People's Republic Of",708
"1986","Mar","Asia","China, People's Republic Of",746
"1986","Apr","Asia","China, People's Republic Of",698
"1986","May","Asia","China, People's Republic Of",800
"1986","Jun","Asia","China, People's Republic Of",958
"1986","Jul","Asia","China, People's Republic Of",1210
"1986","Aug","Asia","China, People's Republic Of",1324
"1986","Sep","Asia","China, People's Republic Of",1026
"1986","Oct","Asia","China, People's Republic Of",1220
"1986","Nov","Asia","China, People's Republic Of",1222
"1986","Dec","Asia","China, People's Republic Of",1274
"1987","Jan","Asia","China, People's Republic Of",1214
"1987","Feb","Asia","China, People's Republic Of",1098
"1987","Mar","Asia","China, People's Republic Of",1292
"1987","Apr","Asia","China, People's Republic Of",1338
"1987","May","Asia","China, People's Republic Of",1214
"1987","Jun","Asia","China, People's Republic Of",1415
"1987","Jul","Asia","China, People's Republic Of",1833
"1987","Aug","Asia","China, People's Republic Of",1766
"1987","Sep","Asia","China, People's Republic Of",1435
"1987","Oct","Asia","China, People's Republic Of",1121
"1987","Nov","Asia","China, People's Republic Of",1342
"1987","Dec","Asia","China, People's Republic Of",1544
"1988","Jan","Asia","China, People's Republic Of",1835
"1988","Feb","Asia","China, People's Republic Of",1395
"1988","Mar","Asia","China, People's Republic Of",1326
"1988","Apr","Asia","China, People's Republic Of",1379
"1988","May","Asia","China, People's Republic Of",1397
"1988","Jun","Asia","China, People's Republic Of",1526
"1988","Jul","Asia","China, People's Republic Of",1894
"1988","Aug","Asia","China, People's Republic Of",2094
"1988","Sep","Asia","China, People's Republic Of",2184
"1988","Oct","Asia","China, People's Republic Of",1608
"1988","Nov","Asia","China, People's Republic Of",1931
"1988","Dec","Asia","China, People's Republic Of",2810
"1989","Jan","Asia","China, People's Republic Of",2325
"1989","Feb","Asia","China, People's Republic Of",1754
"1989","Mar","Asia","China, People's Republic Of",2348
"1989","Apr","Asia","China, People's Republic Of",1597
"1989","May","Asia","China, People's Republic Of",1914
"1989","Jun","Asia","China, People's Republic Of",1785
"1989","Jul","Asia","China, People's Republic Of",1714
"1989","Aug","Asia","China, People's Republic Of",2413
"1989","Sep","Asia","China, People's Republic Of",2101
"1989","Oct","Asia","China, People's Republic Of",1703
"1989","Nov","Asia","China, People's Republic Of",2338
"1989","Dec","Asia","China, People's Republic Of",2472
"1990","Jan","Asia","China, People's Republic Of",1995
"1990","Feb","Asia","China, People's Republic Of",1535
"1990","Mar","Asia","China, People's Republic Of",2094
"1990","Apr","Asia","China, People's Republic Of",1843
"1990","May","Asia","China, People's Republic Of",2208
"1990","Jun","Asia","China, People's Republic Of",2313
"1990","Jul","Asia","China, People's Republic Of",2589
"1990","Aug","Asia","China, People's Republic Of",2897
"1990","Sep","Asia","China, People's Republic Of",2451
"1990","Oct","Asia","China, People's Republic Of",2231
"1990","Nov","Asia","China, People's Republic Of",2904
"1990","Dec","Asia","China, People's Republic Of",3168
"1991","Jan","Asia","China, People's Republic Of",3035
"1991","Feb","Asia","China, People's Republic Of",2051
"1991","Mar","Asia","China, People's Republic Of",3331
"1991","Apr","Asia","China, People's Republic Of",2809
"1991","May","Asia","China, People's Republic Of",2931
"1991","Jun","Asia","China, People's Republic Of",2989
"1991","Jul","Asia","China, People's Republic Of",4054
"1991","Aug","Asia","China, People's Republic Of",3426
"1991","Sep","Asia","China, People's Republic Of",3596
"1991","Oct","Asia","China, People's Republic Of",3946
"1991","Nov","Asia","China, People's Republic Of",4808
"1991","Dec","Asia","China, People's Republic Of",5357
"1992","Jan","Asia","China, People's Republic Of",4784
"1992","Feb","Asia","China, People's Republic Of",3531
"1992","Mar","Asia","China, People's Republic Of",4767
"1992","Apr","Asia","China, People's Republic Of",4238
"1992","May","Asia","China, People's Republic Of",5341
"1992","Jun","Asia","China, People's Republic Of",5733
"1992","Jul","Asia","China, People's Republic Of",6660
"1992","Aug","Asia","China, People's Republic Of",8135
"1992","Sep","Asia","China, People's Republic Of",8787
"1992","Oct","Asia","China, People's Republic Of",9804
"1992","Nov","Asia","China, People's Republic Of",15125
"1992","Dec","Asia","China, People's Republic Of",16024
"1993","Jan","Asia","China, People's Republic Of",10786
"1993","Feb","Asia","China, People's Republic Of",14202
"1993","Mar","Asia","China, People's Republic Of",19994
"1993","Apr","Asia","China, People's Republic Of",25114
"1993","May","Asia","China, People's Republic Of",30038
"1993","Jun","Asia","China, People's Republic Of",25922
"1993","Jul","Asia","China, People's Republic Of",22538
"1993","Aug","Asia","China, People's Republic Of",19947
"1993","Sep","Asia","China, People's Republic Of",18002
"1993","Oct","Asia","China, People's Republic Of",14316
"1993","Nov","Asia","China, People's Republic Of",12734
"1993","Dec","Asia","China, People's Republic Of",12130
"1994","Jan","Asia","China, People's Republic Of",11211
"1994","Feb","Asia","China, People's Republic Of",6527
"1994","Mar","Asia","China, People's Republic Of",10806
"1994","Apr","Asia","China, People's Republic Of",11653
"1994","May","Asia","China, People's Republic Of",13115
"1994","Jun","Asia","China, People's Republic Of",11915
"1994","Jul","Asia","China, People's Republic Of",14332
"1994","Aug","Asia","China, People's Republic Of",14910
"1994","Sep","Asia","China, People's Republic Of",13971
"1994","Oct","Asia","China, People's Republic Of",17561
"1994","Nov","Asia","China, People's Republic Of",20308
"1994","Dec","Asia","China, People's Republic Of",18577
"1995","Jan","Asia","China, People's Republic Of",13705
"1995","Feb","Asia","China, People's Republic Of",13318
"1995","Mar","Asia","China, People's Republic Of",17417
"1995","Apr","Asia","China, People's Republic Of",16343
"1995","May","Asia","China, People's Republic Of",18504
"1995","Jun","Asia","China, People's Republic Of",15444
"1995","Jul","Asia","China, People's Republic Of",16714
"1995","Aug","Asia","China, People's Republic Of",16538
"1995","Sep","Asia","China, People's Republic Of",15175
"1995","Oct","Asia","China, People's Republic Of",17825
"1995","Nov","Asia","China, People's Republic Of",19924
"1995","Dec","Asia","China, People's Republic Of",21046
"1996","Jan","Asia","China, People's Republic Of",19510
"1996","Feb","Asia","China, People's Republic Of",18351
"1996","Mar","Asia","China, People's Republic Of",20888
"1996","Apr","Asia","China, People's Republic Of",18288
"1996","May","Asia","China, People's Republic Of",26045
"1996","Jun","Asia","China, People's Republic Of",11006
"1996","Jul","Asia","China, People's Republic Of",17949
"1996","Aug","Asia","China, People's Republic Of",17662
"1996","Sep","Asia","China, People's Republic Of",15127
"1996","Oct","Asia","China, People's Republic Of",18084
"1996","Nov","Asia","China, People's Republic Of",21241
"1996","Dec","Asia","China, People's Republic Of",22526
"1997","Jan","Asia","China, People's Republic Of",22226
"1997","Feb","Asia","China, People's Republic Of",20102
"1997","Mar","Asia","China, People's Republic Of",19995
"1997","Apr","Asia","China, People's Republic Of",20813
"1997","May","Asia","China, People's Republic Of",27195
"1997","Jun","Asia","China, People's Republic Of",19459
"1997","Jul","Asia","China, People's Republic Of",15101
"1997","Aug","Asia","China, People's Republic Of",20025
"1997","Sep","Asia","China, People's Republic Of",14094
"1997","Oct","Asia","China, People's Republic Of",16586
"1997","Nov","Asia","China, People's Republic Of",18598
"1997","Dec","Asia","China, People's Republic Of",20918
"1998","Jan","Asia","China, People's Republic Of",24498
"1998","Feb","Asia","China, People's Republic Of",23345
"1998","Mar","Asia","China, People's Republic Of",21438
"1998","Apr","Asia","China, People's Republic Of",20174
"1998","May","Asia","China, People's Republic Of",23233
"1998","Jun","Asia","China, People's Republic Of",20735
"1998","Jul","Asia","China, People's Republic Of",30318
"1998","Aug","Asia","China, People's Republic Of",30923
"1998","Sep","Asia","China, People's Republic Of",18523
"1998","Oct","Asia","China, People's Republic Of",22143
"1998","Nov","Asia","China, People's Republic Of",27121
"1998","Dec","Asia","China, People's Republic Of",30831
"1999","Jan","Asia","China, People's Republic Of",33918
"1999","Feb","Asia","China, People's Republic Of",48084
"1999","Mar","Asia","China, People's Republic Of",27406
"1999","Apr","Asia","China, People's Republic Of",29115
"1999","May","Asia","China, People's Republic Of",29293
"1999","Jun","Asia","China, People's Republic Of",24324
"1999","Jul","Asia","China, People's Republic Of",32351
"1999","Aug","Asia","China, People's Republic Of",32085
"1999","Sep","Asia","China, People's Republic Of",22004
"1999","Oct","Asia","China, People's Republic Of",26703
"1999","Nov","Asia","China, People's Republic Of",34123
"1999","Dec","Asia","China, People's Republic Of",33475
"2000","Jan","Asia","China, People's Republic Of",38887
"2000","Feb","Asia","China, People's Republic Of",45148
"2000","Mar","Asia","China, People's Republic Of",30644
"2000","Apr","Asia","China, People's Republic Of",36511
"2000","May","Asia","China, People's Republic Of",37934
"2000","Jun","Asia","China, People's Republic Of",30706
"2000","Jul","Asia","China, People's Republic Of",36148
"2000","Aug","Asia","China, People's Republic Of",41162
"2000","Sep","Asia","China, People's Republic Of",31239
"2000","Oct","Asia","China, People's Republic Of",35195
"2000","Nov","Asia","China, People's Republic Of",32999
"2000","Dec","Asia","China, People's Republic Of",37762
"2001","Jan","Asia","China, People's Republic Of",56460
"2001","Feb","Asia","China, People's Republic Of",36157
"2001","Mar","Asia","China, People's Republic Of",30320
"2001","Apr","Asia","China, People's Republic Of",37542
"2001","May","Asia","China, People's Republic Of",41999
"2001","Jun","Asia","China, People's Republic Of",31882
"2001","Jul","Asia","China, People's Republic Of",45570
"2001","Aug","Asia","China, People's Republic Of",51208
"2001","Sep","Asia","China, People's Republic Of",34386
"2001","Oct","Asia","China, People's Republic Of",42586
"2001","Nov","Asia","China, People's Republic Of",41208
"2001","Dec","Asia","China, People's Republic Of",48080
"2002","Jan","Asia","China, People's Republic Of",50303
"2002","Feb","Asia","China, People's Republic Of",81649
"2002","Mar","Asia","China, People's Republic Of",42728
"2002","Apr","Asia","China, People's Republic Of",63880
"2002","May","Asia","China, People's Republic Of",56486
"2002","Jun","Asia","China, People's Republic Of",41186
"2002","Jul","Asia","China, People's Republic Of",51147
"2002","Aug","Asia","China, People's Republic Of",62699
"2002","Sep","Asia","China, People's Republic Of",47217
"2002","Oct","Asia","China, People's Republic Of",57693
"2002","Nov","Asia","China, People's Republic Of",56422
"2002","Dec","Asia","China, People's Republic Of",58683
"2003","Jan","Asia","China, People's Republic Of",62454
"2003","Feb","Asia","China, People's Republic Of",89704
"2003","Mar","Asia","China, People's Republic Of",54063
"2003","Apr","Asia","China, People's Republic Of",23002
"2003","May","Asia","China, People's Republic Of",3994
"2003","Jun","Asia","China, People's Republic Of",8405
"2003","Jul","Asia","China, People's Republic Of",20989
"2003","Aug","Asia","China, People's Republic Of",52847
"2003","Sep","Asia","China, People's Republic Of",57716
"2003","Oct","Asia","China, People's Republic Of",56700
"2003","Nov","Asia","China, People's Republic Of",67541
"2003","Dec","Asia","China, People's Republic Of",71068
"2004","Jan","Asia","China, People's Republic Of",79717
"2004","Feb","Asia","China, People's Republic Of",50903
"2004","Mar","Asia","China, People's Republic Of",53481
"2004","Apr","Asia","China, People's Republic Of",75068
"2004","May","Asia","China, People's Republic Of",70021
"2004","Jun","Asia","China, People's Republic Of",63014
"2004","Jul","Asia","China, People's Republic Of",92649
"2004","Aug","Asia","China, People's Republic Of",90212
"2004","Sep","Asia","China, People's Republic Of",62134
"2004","Oct","Asia","China, People's Republic Of",70449
"2004","Nov","Asia","China, People's Republic Of",88223
"2004","Dec","Asia","China, People's Republic Of",84369
"2005","Jan","Asia","China, People's Republic Of",45801
"2005","Feb","Asia","China, People's Republic Of",61601
"2005","Mar","Asia","China, People's Republic Of",52249
"2005","Apr","Asia","China, People's Republic Of",68775
"2005","May","Asia","China, People's Republic Of",62872
"2005","Jun","Asia","China, People's Republic Of",61150
"2005","Jul","Asia","China, People's Republic Of",93889
"2005","Aug","Asia","China, People's Republic Of",101134
"2005","Sep","Asia","China, People's Republic Of",67061
"2005","Oct","Asia","China, People's Republic Of",74501
"2005","Nov","Asia","China, People's Republic Of",88704
"2005","Dec","Asia","China, People's Republic Of",79945
"2006","Jan","Asia","China, People's Republic Of",81734
"2006","Feb","Asia","China, People's Republic Of",96562
"2006","Mar","Asia","China, People's Republic Of",91092
"2006","Apr","Asia","China, People's Republic Of",97423
"2006","May","Asia","China, People's Republic Of",78594
"2006","Jun","Asia","China, People's Republic Of",71213
"2006","Jul","Asia","China, People's Republic Of",113127
"2006","Aug","Asia","China, People's Republic Of",103459
"2006","Sep","Asia","China, People's Republic Of",63549
"2006","Oct","Asia","China, People's Republic Of",70690
"2006","Nov","Asia","China, People's Republic Of",88342
"2006","Dec","Asia","China, People's Republic Of",81412
"2007","Jan","Asia","China, People's Republic Of",76116
"2007","Feb","Asia","China, People's Republic Of",111934
"2007","Mar","Asia","China, People's Republic Of",79239
"2007","Apr","Asia","China, People's Republic Of",99136
"2007","May","Asia","China, People's Republic Of",85198
"2007","Jun","Asia","China, People's Republic Of",77239
"2007","Jul","Asia","China, People's Republic Of",108881
"2007","Aug","Asia","China, People's Republic Of",114463
"2007","Sep","Asia","China, People's Republic Of",76181
"2007","Oct","Asia","China, People's Republic Of",83831
"2007","Nov","Asia","China, People's Republic Of",103906
"2007","Dec","Asia","China, People's Republic Of",97832
"2008","Jan","Asia","China, People's Republic Of",108486
